config_id,experiment,provider,chunk_size,top_k,threshold,fallback_top_n,case_id,category,question,reference,expected_sources,retrieved_sources,retrieved_count,source_hit,recall_at_k,mrr,ndcg_at_k,mean_similarity,latency_ms
threshold04,相似度阈值,bge-m3,512,5,0.4,1,15,数据提取,快餐店合作的总投资、双方出资额和股份比例如何安排,总投资80万元，no.1出资50万元占60%，no.2出资30万元占40%,M2754,M2754;M0055;M3307,5,1,1.0,1.0,1.0,0.581612,14.953
threshold04,相似度阈值,bge-m3,512,5,0.4,1,16,事实型,线上教育公司招聘的IT岗位薪资范围是多少,IT岗位薪资为6000至7000元,M3223,M3223;M3287;M0115,5,1,1.0,1.0,1.0,0.606129,14.1
threshold04,相似度阈值,bge-m3,512,5,0.4,1,17,事实型,清明节祭奠烈士活动的地点在哪里,杭州南山陵园,M2961,M2961,2,1,1.0,1.0,1.0,0.638431,14.804
threshold04,相似度阈值,bge-m3,512,5,0.4,1,18,事实型,新上市薯片的大包装和礼盒装如何定价定位,大包装定价9元，礼盒装定位高端,M0119,M0119;M2754;M0115;M2758,5,1,1.0,1.0,1.0,0.541098,17.01
threshold04,相似度阈值,bge-m3,512,5,0.4,1,19,多要素事实型,员工旅游将人员分成哪两组，各有多少人并去哪里,新进优秀员工10人去天台山一日游；老员工及优秀员工26人去九寨沟三日游,M1987,M1987;M1999;M3118,5,1,1.0,1.0,1.0,0.59851,15.888
threshold04,相似度阈值,bge-m3,512,5,0.4,1,20,因果事实型,餐厅因为什么食品安全问题停业，计划停业几天整改,员工未戴帽子导致食品中出现头发，因此停业三天整改,M2758,M2758;M0055;M3307,5,1,1.0,1.0,1.0,0.648092,15.209
threshold05,阈值扩展,bge-m3,512,5,0.5,1,1,活动信息查询,汉服文化节的活动时间是何时,周日下午3-5点,M3311,M3311;M2961,4,1,1.0,1.0,1.0,0.576208,15.364
threshold05,阈值扩展,bge-m3,512,5,0.5,1,2,奖励设置查询,校园防诈骗知识竞赛设置了什么奖励,学分奖励,M3154,M3154;M2790;M3118;M2759,5,1,1.0,1.0,1.0,0.600991,15.078
threshold05,阈值扩展,bge-m3,512,5,0.5,1,3,人群定位查询,酒店亲子房的目标人群是哪些,3-12岁儿童家庭,M3343,M3343,2,1,1.0,1.0,1.0,0.631197,15.167
threshold05,阈值扩展,bge-m3,512,5,0.5,1,4,宣传渠道查询,酒店计划通过哪些渠道进行宣传,邀请网红进行抖音宣传,M3287,M3287;M0106;M0104,5,1,1.0,1.0,1.0,0.565314,14.705
threshold05,阈值扩展,bge-m3,512,5,0.5,1,5,食品处理查询,过期或不新鲜食品如何处理,可调换,M3307,M3307;M2758,5,1,1.0,1.0,1.0,0.568083,16.45
threshold05,阈值扩展,bge-m3,512,5,0.5,1,6,目标查询,暑期营销和第四季度营销分别设定了哪些核心量化目标,暑期整体订单量提升25%，新媒体渠道获客占比提升至30%，中端及以上套餐签约占比提升至40%，老客户转介绍率提升10%；第四季度保障46组意向客户转化，全年总订单量、营收稳步增长,M0104;M0106,M0106;M0105;M0104,5,1,1.0,1.0,0.919721,0.62668,16.859
threshold05,阈值扩展,bge-m3,512,5,0.5,1,7,问题解决措施查询,在不同阶段的营销会议中，针对直播转化偏低的问题分别提出了哪些改进措施,暑期阶段制定每周三、六固定直播排期并要求咨询5分钟内响应；七夕阶段完成直播筹备；第四季度确定直播整体排期并优化直播玩法,M0104;M0105;M0106,M0106;M0104;M3304;M0105,5,1,1.0,1.0,0.967468,0.625885,18.082
threshold05,阈值扩展,bge-m3,512,5,0.5,1,8,风险与应对查询,在婚礼项目筹备和不同营销阶段中，关于酒店场地分别有哪些风险提示和应对要求,七夕和第四季度营销均要求提前锁定紧张酒店档期；婚礼项目要求提前预订婚车司机、确认酒店套餐餐标和开瓶费，并签订档期保障协议、拓展合作酒店,M0101;M0102;M0105;M0106,M0101;M0106;M0102;M0103,5,1,0.75,1.0,0.831872,0.636135,14.28
threshold05,阈值扩展,bge-m3,512,5,0.5,1,9,人员分工查询,负责人A在暑期营销、第四季度营销以及M0101婚礼项目中分别承担了哪些核心任务,暑期完成婚礼套餐改版和主题方案设计；第四季度负责整体统筹、产品迭代和新款婚礼方案套餐设计；M0101项目负责婚礼助理、场地布置以及婚礼当天场地和流程把控,M0102;M0103;M0104;M0106,M0106;M0105;M0104,5,1,0.5,1.0,0.703918,0.612406,15.523
threshold05,阈值扩展,bge-m3,512,5,0.5,1,10,产品规划查询,在上半年总结暨暑期部署、七夕冲刺、第四季度规划会议中，套餐设计相关的决策分别是什么,暑期部署要求完成全品类套餐改版并新增优惠、联名和引流套餐；七夕冲刺主推专项套餐并按预算分层推荐；第四季度打造中式、国潮爆款产品并完成新款方案与套餐设计,M0104;M0105;M0106,M0105;M0104;M0106,5,1,1.0,1.0,1.0,0.659026,15.372
threshold05,阈值扩展,bge-m3,512,5,0.5,1,11,事实型,春游活动安排在什么日期，目的地是哪里,2021年4月16日，杭州动物园,M2979,M2979;M1999;M2961,5,1,1.0,1.0,1.0,0.586257,15.784
threshold05,阈值扩展,bge-m3,512,5,0.5,1,12,数据提取,秋季运动会的预算和纪念奖比例分别是多少,预算初步定为50万元，纪念奖占60%,M0088,M0088;M2790,4,1,1.0,1.0,1.0,0.550954,14.123
threshold05,阈值扩展,bge-m3,512,5,0.5,1,13,数据提取,霸王防脱洗发水推广的总预算及线上线下比例是多少,总预算约500万元，线上60%，线下40%,M0115,M0115,2,1,1.0,1.0,1.0,0.653655,15.274
threshold05,阈值扩展,bge-m3,512,5,0.5,1,14,多要素事实型,公司半年度出游计划去哪里、多少人参加、预算多少,前往贵州，前100名优秀员工参加，预算暂定10万元并争取申请至12万元,M1999,M1999;M1987;M0101,5,1,1.0,1.0,1.0,0.639331,15.005
threshold05,阈值扩展,bge-m3,512,5,0.5,1,15,数据提取,快餐店合作的总投资、双方出资额和股份比例如何安排,总投资80万元，no.1出资50万元占60%，no.2出资30万元占40%,M2754,M2754;M0055;M3307,5,1,1.0,1.0,1.0,0.581612,14.189
threshold05,阈值扩展,bge-m3,512,5,0.5,1,16,事实型,线上教育公司招聘的IT岗位薪资范围是多少,IT岗位薪资为6000至7000元,M3223,M3223;M3287;M0115,5,1,1.0,1.0,1.0,0.606129,14.081
threshold05,阈值扩展,bge-m3,512,5,0.5,1,17,事实型,清明节祭奠烈士活动的地点在哪里,杭州南山陵园,M2961,M2961,2,1,1.0,1.0,1.0,0.638431,14.08
threshold05,阈值扩展,bge-m3,512,5,0.5,1,18,事实型,新上市薯片的大包装和礼盒装如何定价定位,大包装定价9元，礼盒装定位高端,M0119,M0119,2,1,1.0,1.0,1.0,0.646423,14.24
threshold05,阈值扩展,bge-m3,512,5,0.5,1,19,多要素事实型,员工旅游将人员分成哪两组，各有多少人并去哪里,新进优秀员工10人去天台山一日游；老员工及优秀员工26人去九寨沟三日游,M1987,M1987;M1999;M3118,5,1,1.0,1.0,1.0,0.59851,14.84
threshold05,阈值扩展,bge-m3,512,5,0.5,1,20,因果事实型,餐厅因为什么食品安全问题停业，计划停业几天整改,员工未戴帽子导致食品中出现头发，因此停业三天整改,M2758,M2758;M0055;M3307,5,1,1.0,1.0,1.0,0.648092,14.783
threshold06,阈值扩展,bge-m3,512,5,0.6,1,1,活动信息查询,汉服文化节的活动时间是何时,周日下午3-5点,M3311,M3311,2,1,1.0,1.0,1.0,0.636616,17.931
threshold06,阈值扩展,bge-m3,512,5,0.6,1,2,奖励设置查询,校园防诈骗知识竞赛设置了什么奖励,学分奖励,M3154,M3154,2,1,1.0,1.0,1.0,0.670105,17.78
threshold06,阈值扩展,bge-m3,512,5,0.6,1,3,人群定位查询,酒店亲子房的目标人群是哪些,3-12岁儿童家庭,M3343,M3343,1,1,1.0,1.0,1.0,0.66817,15.11
threshold06,阈值扩展,bge-m3,512,5,0.6,1,4,宣传渠道查询,酒店计划通过哪些渠道进行宣传,邀请网红进行抖音宣传,M3287,M3287,1,1,1.0,1.0,1.0,0.599295,14.011
threshold06,阈值扩展,bge-m3,512,5,0.6,1,5,食品处理查询,过期或不新鲜食品如何处理,可调换,M3307,M3307,1,1,1.0,1.0,1.0,0.602081,17.692
threshold06,阈值扩展,bge-m3,512,5,0.6,1,6,目标查询,暑期营销和第四季度营销分别设定了哪些核心量化目标,暑期整体订单量提升25%，新媒体渠道获客占比提升至30%，中端及以上套餐签约占比提升至40%，老客户转介绍率提升10%；第四季度保障46组意向客户转化，全年总订单量、营收稳步增长,M0104;M0106,M0106;M0105;M0104,4,1,1.0,1.0,0.919721,0.645055,25.578
threshold06,阈值扩展,bge-m3,512,5,0.6,1,7,问题解决措施查询,在不同阶段的营销会议中，针对直播转化偏低的问题分别提出了哪些改进措施,暑期阶段制定每周三、六固定直播排期并要求咨询5分钟内响应；七夕阶段完成直播筹备；第四季度确定直播整体排期并优化直播玩法,M0104;M0105;M0106,M0106;M0104;M3304;M0105,5,1,1.0,1.0,0.967468,0.625885,21.139
threshold06,阈值扩展,bge-m3,512,5,0.6,1,8,风险与应对查询,在婚礼项目筹备和不同营销阶段中，关于酒店场地分别有哪些风险提示和应对要求,七夕和第四季度营销均要求提前锁定紧张酒店档期；婚礼项目要求提前预订婚车司机、确认酒店套餐餐标和开瓶费，并签订档期保障协议、拓展合作酒店,M0101;M0102;M0105;M0106,M0101;M0106;M0102;M0103,5,1,0.75,1.0,0.831872,0.636135,19.632
threshold06,阈值扩展,bge-m3,512,5,0.6,1,9,人员分工查询,负责人A在暑期营销、第四季度营销以及M0101婚礼项目中分别承担了哪些核心任务,暑期完成婚礼套餐改版和主题方案设计；第四季度负责整体统筹、产品迭代和新款婚礼方案套餐设计；M0101项目负责婚礼助理、场地布置以及婚礼当天场地和流程把控,M0102;M0103;M0104;M0106,M0106;M0105,3,1,0.25,1.0,0.613147,0.633424,15.622
threshold06,阈值扩展,bge-m3,512,5,0.6,1,10,产品规划查询,在上半年总结暨暑期部署、七夕冲刺、第四季度规划会议中，套餐设计相关的决策分别是什么,暑期部署要求完成全品类套餐改版并新增优惠、联名和引流套餐；七夕冲刺主推专项套餐并按预算分层推荐；第四季度打造中式、国潮爆款产品并完成新款方案与套餐设计,M0104;M0105;M0106,M0105;M0104;M0106,5,1,1.0,1.0,1.0,0.659026,17.959
threshold06,阈值扩展,bge-m3,512,5,0.6,1,11,事实型,春游活动安排在什么日期，目的地是哪里,2021年4月16日，杭州动物园,M2979,M2979,2,1,1.0,1.0,1.0,0.652969,23.449
threshold06,阈值扩展,bge-m3,512,5,0.6,1,12,数据提取,秋季运动会的预算和纪念奖比例分别是多少,预算初步定为50万元，纪念奖占60%,M0088,M0088,1,1,1.0,1.0,1.0,0.682108,19.621
threshold06,阈值扩展,bge-m3,512,5,0.6,1,13,数据提取,霸王防脱洗发水推广的总预算及线上线下比例是多少,总预算约500万元，线上60%，线下40%,M0115,M0115,1,1,1.0,1.0,1.0,0.790768,22.461
threshold06,阈值扩展,bge-m3,512,5,0.6,1,14,多要素事实型,公司半年度出游计划去哪里、多少人参加、预算多少,前往贵州，前100名优秀员工参加，预算暂定10万元并争取申请至12万元,M1999,M1999;M1987,4,1,1.0,1.0,1.0,0.655163,16.544
threshold06,阈值扩展,bge-m3,512,5,0.6,1,15,数据提取,快餐店合作的总投资、双方出资额和股份比例如何安排,总投资80万元，no.1出资50万元占60%，no.2出资30万元占40%,M2754,M2754,1,1,1.0,1.0,1.0,0.699904,15.016
threshold06,阈值扩展,bge-m3,512,5,0.6,1,16,事实型,线上教育公司招聘的IT岗位薪资范围是多少,IT岗位薪资为6000至7000元,M3223,M3223,2,1,1.0,1.0,1.0,0.73835,15.086
threshold06,阈值扩展,bge-m3,512,5,0.6,1,17,事实型,清明节祭奠烈士活动的地点在哪里,杭州南山陵园,M2961,M2961,1,1,1.0,1.0,1.0,0.689039,24.953
threshold06,阈值扩展,bge-m3,512,5,0.6,1,18,事实型,新上市薯片的大包装和礼盒装如何定价定位,大包装定价9元，礼盒装定位高端,M0119,M0119,1,1,1.0,1.0,1.0,0.696114,20.999
threshold06,阈值扩展,bge-m3,512,5,0.6,1,19,多要素事实型,员工旅游将人员分成哪两组，各有多少人并去哪里,新进优秀员工10人去天台山一日游；老员工及优秀员工26人去九寨沟三日游,M1987,M1987,2,1,1.0,1.0,1.0,0.643514,22.9
threshold06,阈值扩展,bge-m3,512,5,0.6,1,20,因果事实型,餐厅因为什么食品安全问题停业，计划停业几天整改,员工未戴帽子导致食品中出现头发，因此停业三天整改,M2758,M2758;M0055;M3307,4,1,1.0,1.0,1.0,0.662022,16.572
threshold07,阈值扩展,bge-m3,512,5,0.7,1,1,活动信息查询,汉服文化节的活动时间是何时,周日下午3-5点,M3311,M3311,1,1,1.0,1.0,1.0,0.66727,19.693
threshold07,阈值扩展,bge-m3,512,5,0.7,1,2,奖励设置查询,校园防诈骗知识竞赛设置了什么奖励,学分奖励,M3154,M3154,1,1,1.0,1.0,1.0,0.672751,19.093
threshold07,阈值扩展,bge-m3,512,5,0.7,1,3,人群定位查询,酒店亲子房的目标人群是哪些,3-12岁儿童家庭,M3343,M3343,1,1,1.0,1.0,1.0,0.66817,20.009
threshold07,阈值扩展,bge-m3,512,5,0.7,1,4,宣传渠道查询,酒店计划通过哪些渠道进行宣传,邀请网红进行抖音宣传,M3287,M3287,1,1,1.0,1.0,1.0,0.599295,18.057
threshold07,阈值扩展,bge-m3,512,5,0.7,1,5,食品处理查询,过期或不新鲜食品如何处理,可调换,M3307,M3307,1,1,1.0,1.0,1.0,0.602081,19.886
threshold07,阈值扩展,bge-m3,512,5,0.7,1,6,目标查询,暑期营销和第四季度营销分别设定了哪些核心量化目标,暑期整体订单量提升25%，新媒体渠道获客占比提升至30%，中端及以上套餐签约占比提升至40%，老客户转介绍率提升10%；第四季度保障46组意向客户转化，全年总订单量、营收稳步增长,M0104;M0106,M0106,1,1,0.5,1.0,1.0,0.716801,19.985
threshold07,阈值扩展,bge-m3,512,5,0.7,1,7,问题解决措施查询,在不同阶段的营销会议中，针对直播转化偏低的问题分别提出了哪些改进措施,暑期阶段制定每周三、六固定直播排期并要求咨询5分钟内响应；七夕阶段完成直播筹备；第四季度确定直播整体排期并优化直播玩法,M0104;M0105;M0106,M0106,1,1,0.333333,1.0,1.0,0.65515,21.528
threshold07,阈值扩展,bge-m3,512,5,0.7,1,8,风险与应对查询,在婚礼项目筹备和不同营销阶段中，关于酒店场地分别有哪些风险提示和应对要求,七夕和第四季度营销均要求提前锁定紧张酒店档期；婚礼项目要求提前预订婚车司机、确认酒店套餐餐标和开瓶费，并签订档期保障协议、拓展合作酒店,M0101;M0102;M0105;M0106,M0101,1,1,0.25,1.0,1.0,0.662848,21.582
threshold07,阈值扩展,bge-m3,512,5,0.7,1,9,人员分工查询,负责人A在暑期营销、第四季度营销以及M0101婚礼项目中分别承担了哪些核心任务,暑期完成婚礼套餐改版和主题方案设计；第四季度负责整体统筹、产品迭代和新款婚礼方案套餐设计；M0101项目负责婚礼助理、场地布置以及婚礼当天场地和流程把控,M0102;M0103;M0104;M0106,M0106,1,1,0.25,1.0,1.0,0.678349,20.017
threshold07,阈值扩展,bge-m3,512,5,0.7,1,10,产品规划查询,在上半年总结暨暑期部署、七夕冲刺、第四季度规划会议中，套餐设计相关的决策分别是什么,暑期部署要求完成全品类套餐改版并新增优惠、联名和引流套餐；七夕冲刺主推专项套餐并按预算分层推荐；第四季度打造中式、国潮爆款产品并完成新款方案与套餐设计,M0104;M0105;M0106,M0105,1,1,0.333333,1.0,1.0,0.701399,18.348
threshold07,阈值扩展,bge-m3,512,5,0.7,1,11,事实型,春游活动安排在什么日期，目的地是哪里,2021年4月16日，杭州动物园,M2979,M2979,1,1,1.0,1.0,1.0,0.688183,20.024
threshold07,阈值扩展,bge-m3,512,5,0.7,1,12,数据提取,秋季运动会的预算和纪念奖比例分别是多少,预算初步定为50万元，纪念奖占60%,M0088,M0088,1,1,1.0,1.0,1.0,0.682108,17.633
threshold07,阈值扩展,bge-m3,512,5,0.7,1,13,数据提取,霸王防脱洗发水推广的总预算及线上线下比例是多少,总预算约500万元，线上60%，线下40%,M0115,M0115,1,1,1.0,1.0,1.0,0.790768,23.228
threshold07,阈值扩展,bge-m3,512,5,0.7,1,14,多要素事实型,公司半年度出游计划去哪里、多少人参加、预算多少,前往贵州，前100名优秀员工参加，预算暂定10万元并争取申请至12万元,M1999,M1999,1,1,1.0,1.0,1.0,0.729287,20.408
threshold07,阈值扩展,bge-m3,512,5,0.7,1,15,数据提取,快餐店合作的总投资、双方出资额和股份比例如何安排,总投资80万元，no.1出资50万元占60%，no.2出资30万元占40%,M2754,M2754,1,1,1.0,1.0,1.0,0.699904,21.003
threshold07,阈值扩展,bge-m3,512,5,0.7,1,16,事实型,线上教育公司招聘的IT岗位薪资范围是多少,IT岗位薪资为6000至7000元,M3223,M3223,2,1,1.0,1.0,1.0,0.73835,18.078
threshold07,阈值扩展,bge-m3,512,5,0.7,1,17,事实型,清明节祭奠烈士活动的地点在哪里,杭州南山陵园,M2961,M2961,1,1,1.0,1.0,1.0,0.689039,26.794
threshold07,阈值扩展,bge-m3,512,5,0.7,1,18,事实型,新上市薯片的大包装和礼盒装如何定价定位,大包装定价9元，礼盒装定位高端,M0119,M0119,1,1,1.0,1.0,1.0,0.696114,28.863
threshold07,阈值扩展,bge-m3,512,5,0.7,1,19,多要素事实型,员工旅游将人员分成哪两组，各有多少人并去哪里,新进优秀员工10人去天台山一日游；老员工及优秀员工26人去九寨沟三日游,M1987,M1987,1,1,1.0,1.0,1.0,0.66716,24.2
threshold07,阈值扩展,bge-m3,512,5,0.7,1,20,因果事实型,餐厅因为什么食品安全问题停业，计划停业几天整改,员工未戴帽子导致食品中出现头发，因此停业三天整改,M2758,M2758,1,1,1.0,1.0,1.0,0.733404,18.356
chunk256,Chunk大小,bge-m3,256,5,0.3,1,1,活动信息查询,汉服文化节的活动时间是何时,周日下午3-5点,M3311,M3311;M2961,5,1,1.0,1.0,1.0,0.572118,2731.849
chunk256,Chunk大小,bge-m3,256,5,0.3,1,2,奖励设置查询,校园防诈骗知识竞赛设置了什么奖励,学分奖励,M3154,M3154;M2790;M3333,5,1,1.0,1.0,1.0,0.610658,2720.084
chunk256,Chunk大小,bge-m3,256,5,0.3,1,3,人群定位查询,酒店亲子房的目标人群是哪些,3-12岁儿童家庭,M3343,M3343;M0106,5,1,1.0,1.0,1.0,0.588872,2712.077
chunk256,Chunk大小,bge-m3,256,5,0.3,1,4,宣传渠道查询,酒店计划通过哪些渠道进行宣传,邀请网红进行抖音宣传,M3287,M3287;M0106;M0104,5,1,1.0,1.0,1.0,0.562087,2883.957
chunk256,Chunk大小,bge-m3,256,5,0.3,1,5,食品处理查询,过期或不新鲜食品如何处理,可调换,M3307,M3307;M2758,5,1,1.0,1.0,1.0,0.566823,2737.137
chunk256,Chunk大小,bge-m3,256,5,0.3,1,6,目标查询,暑期营销和第四季度营销分别设定了哪些核心量化目标,暑期整体订单量提升25%，新媒体渠道获客占比提升至30%，中端及以上套餐签约占比提升至40%，老客户转介绍率提升10%；第四季度保障46组意向客户转化，全年总订单量、营收稳步增长,M0104;M0106,M0106;M0105;M0104,5,1,1.0,1.0,0.919721,0.629056,2772.381
chunk256,Chunk大小,bge-m3,256,5,0.3,1,7,问题解决措施查询,在不同阶段的营销会议中，针对直播转化偏低的问题分别提出了哪些改进措施,暑期阶段制定每周三、六固定直播排期并要求咨询5分钟内响应；七夕阶段完成直播筹备；第四季度确定直播整体排期并优化直播玩法,M0104;M0105;M0106,M0106;M3304;M0104;M0105,5,1,1.0,1.0,0.906025,0.622469,2625.486
chunk256,Chunk大小,bge-m3,256,5,0.3,1,8,风险与应对查询,在婚礼项目筹备和不同营销阶段中，关于酒店场地分别有哪些风险提示和应对要求,七夕和第四季度营销均要求提前锁定紧张酒店档期；婚礼项目要求提前预订婚车司机、确认酒店套餐餐标和开瓶费，并签订档期保障协议、拓展合作酒店,M0101;M0102;M0105;M0106,M0101;M0106;M0102,5,1,0.75,1.0,1.0,0.636783,2633.272
chunk256,Chunk大小,bge-m3,256,5,0.3,1,9,人员分工查询,负责人A在暑期营销、第四季度营销以及M0101婚礼项目中分别承担了哪些核心任务,暑期完成婚礼套餐改版和主题方案设计；第四季度负责整体统筹、产品迭代和新款婚礼方案套餐设计；M0101项目负责婚礼助理、场地布置以及婚礼当天场地和流程把控,M0102;M0103;M0104;M0106,M0106;M0105;M0103,5,1,0.5,1.0,0.703918,0.622561,2673.224
chunk256,Chunk大小,bge-m3,256,5,0.3,1,10,产品规划查询,在上半年总结暨暑期部署、七夕冲刺、第四季度规划会议中，套餐设计相关的决策分别是什么,暑期部署要求完成全品类套餐改版并新增优惠、联名和引流套餐；七夕冲刺主推专项套餐并按预算分层推荐；第四季度打造中式、国潮爆款产品并完成新款方案与套餐设计,M0104;M0105;M0106,M0105;M0106;M0104,5,1,1.0,1.0,1.0,0.668651,2719.146
chunk256,Chunk大小,bge-m3,256,5,0.3,1,11,事实型,春游活动安排在什么日期，目的地是哪里,2021年4月16日，杭州动物园,M2979,M2979;M2961,5,1,1.0,1.0,1.0,0.619264,2795.991
chunk256,Chunk大小,bge-m3,256,5,0.3,1,12,数据提取,秋季运动会的预算和纪念奖比例分别是多少,预算初步定为50万元，纪念奖占60%,M0088,M0088;M2790,5,1,1.0,1.0,1.0,0.560342,2787.53
chunk256,Chunk大小,bge-m3,256,5,0.3,1,13,数据提取,霸王防脱洗发水推广的总预算及线上线下比例是多少,总预算约500万元，线上60%，线下40%,M0115,M0115;M0104;M3304,5,1,1.0,1.0,1.0,0.558048,2769.723
chunk256,Chunk大小,bge-m3,256,5,0.3,1,14,多要素事实型,公司半年度出游计划去哪里、多少人参加、预算多少,前往贵州，前100名优秀员工参加，预算暂定10万元并争取申请至12万元,M1999,M1999;M1987,5,1,1.0,1.0,1.0,0.657041,2750.934
chunk256,Chunk大小,bge-m3,256,5,0.3,1,15,数据提取,快餐店合作的总投资、双方出资额和股份比例如何安排,总投资80万元，no.1出资50万元占60%，no.2出资30万元占40%,M2754,M2754;M0055,5,1,1.0,1.0,1.0,0.595675,2720.567
chunk256,Chunk大小,bge-m3,256,5,0.3,1,16,事实型,线上教育公司招聘的IT岗位薪资范围是多少,IT岗位薪资为6000至7000元,M3223,M3223;M3287,5,1,1.0,1.0,1.0,0.669711,2723.989
chunk256,Chunk大小,bge-m3,256,5,0.3,1,17,事实型,清明节祭奠烈士活动的地点在哪里,杭州南山陵园,M2961,M2961;M2979,5,1,1.0,1.0,1.0,0.508528,2725.859
chunk256,Chunk大小,bge-m3,256,5,0.3,1,18,事实型,新上市薯片的大包装和礼盒装如何定价定位,大包装定价9元，礼盒装定位高端,M0119,M0119;M0115,5,1,1.0,1.0,1.0,0.577927,2752.938
chunk256,Chunk大小,bge-m3,256,5,0.3,1,19,多要素事实型,员工旅游将人员分成哪两组，各有多少人并去哪里,新进优秀员工10人去天台山一日游；老员工及优秀员工26人去九寨沟三日游,M1987,M1987;M1999,5,1,1.0,1.0,1.0,0.622756,2709.0
chunk256,Chunk大小,bge-m3,256,5,0.3,1,20,因果事实型,餐厅因为什么食品安全问题停业，计划停业几天整改,员工未戴帽子导致食品中出现头发，因此停业三天整改,M2758,M2758;M3307;M0055,5,1,1.0,1.0,1.0,0.646061,2700.867
chunk512,Chunk大小,bge-m3,512,5,0.3,1,1,活动信息查询,汉服文化节的活动时间是何时,周日下午3-5点,M3311,M3311;M2961;M0106,5,1,1.0,1.0,1.0,0.56011,14.865
chunk512,Chunk大小,bge-m3,512,5,0.3,1,2,奖励设置查询,校园防诈骗知识竞赛设置了什么奖励,学分奖励,M3154,M3154;M2790;M3118;M2759,5,1,1.0,1.0,1.0,0.600991,15.267
chunk512,Chunk大小,bge-m3,512,5,0.3,1,3,人群定位查询,酒店亲子房的目标人群是哪些,3-12岁儿童家庭,M3343,M3343;M0106;M3287,5,1,1.0,1.0,1.0,0.546371,14.86
chunk512,Chunk大小,bge-m3,512,5,0.3,1,4,宣传渠道查询,酒店计划通过哪些渠道进行宣传,邀请网红进行抖音宣传,M3287,M3287;M0106;M0104,5,1,1.0,1.0,1.0,0.565314,14.195
chunk512,Chunk大小,bge-m3,512,5,0.3,1,5,食品处理查询,过期或不新鲜食品如何处理,可调换,M3307,M3307;M2758,5,1,1.0,1.0,1.0,0.568083,21.281
chunk512,Chunk大小,bge-m3,512,5,0.3,1,6,目标查询,暑期营销和第四季度营销分别设定了哪些核心量化目标,暑期整体订单量提升25%，新媒体渠道获客占比提升至30%，中端及以上套餐签约占比提升至40%，老客户转介绍率提升10%；第四季度保障46组意向客户转化，全年总订单量、营收稳步增长,M0104;M0106,M0106;M0105;M0104,5,1,1.0,1.0,0.919721,0.62668,18.424
chunk512,Chunk大小,bge-m3,512,5,0.3,1,7,问题解决措施查询,在不同阶段的营销会议中，针对直播转化偏低的问题分别提出了哪些改进措施,暑期阶段制定每周三、六固定直播排期并要求咨询5分钟内响应；七夕阶段完成直播筹备；第四季度确定直播整体排期并优化直播玩法,M0104;M0105;M0106,M0106;M0104;M3304;M0105,5,1,1.0,1.0,0.967468,0.625885,16.615
chunk512,Chunk大小,bge-m3,512,5,0.3,1,8,风险与应对查询,在婚礼项目筹备和不同营销阶段中，关于酒店场地分别有哪些风险提示和应对要求,七夕和第四季度营销均要求提前锁定紧张酒店档期；婚礼项目要求提前预订婚车司机、确认酒店套餐餐标和开瓶费，并签订档期保障协议、拓展合作酒店,M0101;M0102;M0105;M0106,M0101;M0106;M0102;M0103,5,1,0.75,1.0,0.831872,0.636135,15.469
chunk512,Chunk大小,bge-m3,512,5,0.3,1,9,人员分工查询,负责人A在暑期营销、第四季度营销以及M0101婚礼项目中分别承担了哪些核心任务,暑期完成婚礼套餐改版和主题方案设计；第四季度负责整体统筹、产品迭代和新款婚礼方案套餐设计；M0101项目负责婚礼助理、场地布置以及婚礼当天场地和流程把控,M0102;M0103;M0104;M0106,M0106;M0105;M0104,5,1,0.5,1.0,0.703918,0.612406,14.536
chunk512,Chunk大小,bge-m3,512,5,0.3,1,10,产品规划查询,在上半年总结暨暑期部署、七夕冲刺、第四季度规划会议中，套餐设计相关的决策分别是什么,暑期部署要求完成全品类套餐改版并新增优惠、联名和引流套餐；七夕冲刺主推专项套餐并按预算分层推荐；第四季度打造中式、国潮爆款产品并完成新款方案与套餐设计,M0104;M0105;M0106,M0105;M0104;M0106,5,1,1.0,1.0,1.0,0.659026,15.339
chunk512,Chunk大小,bge-m3,512,5,0.3,1,11,事实型,春游活动安排在什么日期，目的地是哪里,2021年4月16日，杭州动物园,M2979,M2979;M1999;M2961,5,1,1.0,1.0,1.0,0.586257,14.562
chunk512,Chunk大小,bge-m3,512,5,0.3,1,12,数据提取,秋季运动会的预算和纪念奖比例分别是多少,预算初步定为50万元，纪念奖占60%,M0088,M0088;M2790;M2759,5,1,1.0,1.0,1.0,0.540347,15.245
chunk512,Chunk大小,bge-m3,512,5,0.3,1,13,数据提取,霸王防脱洗发水推广的总预算及线上线下比例是多少,总预算约500万元，线上60%，线下40%,M0115,M0115;M3304;M0104;M0105,5,1,1.0,1.0,1.0,0.551776,14.743
chunk512,Chunk大小,bge-m3,512,5,0.3,1,14,多要素事实型,公司半年度出游计划去哪里、多少人参加、预算多少,前往贵州，前100名优秀员工参加，预算暂定10万元并争取申请至12万元,M1999,M1999;M1987;M0101,5,1,1.0,1.0,1.0,0.639331,15.603
chunk512,Chunk大小,bge-m3,512,5,0.3,1,15,数据提取,快餐店合作的总投资、双方出资额和股份比例如何安排,总投资80万元，no.1出资50万元占60%，no.2出资30万元占40%,M2754,M2754;M0055;M3307,5,1,1.0,1.0,1.0,0.581612,20.84
